		easting		northing	elev	log Q	log(Q)	(Q)
		422278.0004	1165681.679	-157 	2.000 	2.000 	100.000 
		422279.1493	1165680.716	-160 	2.301 	2.301 	200.000 
		422280.2982	1165679.753	-163 	3.000 	3.000 	1000.000 
		422281.447	1165678.789	-166 	2.301 	2.301 	200.000 
		422282.5959	1165677.826	-169 	2.301 	2.301 	200.000 
		422283.7448	1165676.863	-172 	1.223 	1.223 	16.700 
		422285.583	1165675.321	-177 	1.398 	1.398 	25.000 
		422287.1914	1165673.973	-181 	2.301 	2.301 	200.000 
		422288.3403	1165673.009	-184 	2.000 	2.000 	100.000 
		422289.4892	1165672.046	-187 	2.000 	2.000 	100.000 
		422290.6381	1165671.083	-190 	3.000 	3.000 	1000.000 
		422291.787	1165670.119	-193 	2.000 	2.000 	100.000 
		422292.9358	1165669.156	-196 	3.000 	3.000 	1000.000 
		422294.0847	1165668.193	-199 	2.000 	2.000 	100.000 
		422295.2336	1165667.229	-202 	2.000 	2.000 	100.000 
		422296.3825	1165666.266	-205 	1.585 	1.585 	38.500 
		422297.225	1165665.559	-207 	1.667 	1.667 	46.500 
		422298.3739	1165664.596	-210 	1.498 	1.498 	31.500 
		422298.9483	1165664.114	-212 	1.643 	1.643 	44.000 
		422299.7525	1165663.44	-214 	3.000 	3.000 	1000.000 
		422300.9014	1165662.477	-217 	3.000 	3.000 	1000.000 
		422302.1269	1165661.449	-220 	3.000 	3.000 	1000.000 
		422303.2757	1165660.486	-223 	3.000 	3.000 	1000.000 
		422304.4246	1165659.523	-226 	3.000 	3.000 	1000.000 
		422305.5735	1165658.559	-229 	3.000 	3.000 	1000.000 
IBH-06		421939.313	1165600.74	-59 	1.677 	1.677 	47.500 
		421937.8942	1165601.926	-63 	1.866 	1.866 	73.500 
		421936.7437	1165602.887	-66 	3.000 	3.000 	1000.000 
		421935.5933	1165603.849	-69 	2.176 	2.176 	150.000 
		421934.4429	1165604.81	-72 	2.301 	2.301 	200.000 
		421933.2925	1165605.772	-75 	3.000 	3.000 	1000.000 
		421925.2396	1165612.502	-96 	1.875 	1.875 	75.000 
		421924.0892	1165613.464	-99 	1.875 	1.875 	75.000 
		421921.7884	1165615.387	-105 	1.875 	1.875 	75.000 
		421920.638	1165616.348	-108 	3.000 	3.000 	1000.000 
		421919.4876	1165617.31	-111 	1.543 	1.543 	34.900 
		421918.3372	1165618.271	-114 	3.000 	3.000 	1000.000 
		421917.1867	1165619.233	-117 	2.000 	2.000 	100.000 
		421916.0363	1165620.194	-120 	3.000 	3.000 	1000.000 
		421912.5851	1165623.079	-129 	1.574 	1.574 	37.500 
		421911.5114	1165623.976	-132 	1.574 	1.574 	37.500 
		421910.7444	1165624.617	-134 	1.250 	1.250 	17.800 
		421910.1501	1165625.114	-135 	1.566 	1.566 	36.800 
		421908.7887	1165626.252	-139 	1.377 	1.377 	23.800 
		421907.9834	1165626.925	-141 	3.000 	3.000 	1000.000 
		421906.833	1165627.886	-144 	1.875 	1.875 	75.000 
		421905.6826	1165628.848	-147 	1.574 	1.574 	37.500 
		421904.5322	1165629.809	-150 	1.875 	1.875 	75.000 
		421902.2314	1165631.732	-156 	1.871 	1.871 	74.300 
		421901.081	1165632.694	-159 	1.866 	1.866 	73.500 
		421899.9306	1165633.655	-162 	2.301 	2.301 	200.000 
		421898.0899	1165635.194	-167 	1.053 	1.053 	11.300 
		421897.2463	1165635.899	-169 	(3.000)	(3.000)	0.001 
		421897.1696	1165635.963	-169 	(0.224)	(0.224)	0.597 
		421896.7478	1165636.316	-170 	1.386 	1.386 	24.300 
		421895.6357	1165637.245	-173 	1.332 	1.332 	21.500 
		421894.4469	1165638.239	-176 	1.574 	1.574 	37.500 
		421893.2965	1165639.2	-179 	1.348 	1.348 	22.300 
		421891.8777	1165640.386	-183 	1.137 	1.137 	13.700 
		421890.8806	1165641.219	-186 	1.299 	1.299 	19.900 
		421889.9603	1165641.988	-188 	1.367 	1.367 	23.300 
		421888.8099	1165642.95	-191 	1.862 	1.862 	72.800 
		421886.6625	1165644.745	-197 	1.362 	1.362 	23.000 
		421885.5121	1165645.706	-200 	1.875 	1.875 	75.000 
		421882.6744	1165648.078	-207 	1.857 	1.857 	72.000 
		421880.3736	1165650.001	-213 	1.875 	1.875 	75.000 
		421879.2231	1165650.962	-216 	1.871 	1.871 	74.300 
		421878.0727	1165651.924	-219 	1.996 	1.996 	99.000 
		421876.9223	1165652.885	-222 	1.021 	1.021 	10.500 
		421876.0403	1165653.623	-224 	1.875 	1.875 	75.000 
		421874.8899	1165654.584	-227 	1.875 	1.875 	75.000 
IBH-07		422313.212	1165484.096	-67 	0.792 	0.792 	6.200 
		422312.8678	1165483.806	-68 	1.053 	1.053 	11.300 
		422312.0264	1165483.099	-70 	1.328 	1.328 	21.300 
		422311.491	1165482.648	-72 	1.238 	1.238 	17.300 
		422310.1142	1165481.49	-75 	1.204 	1.204 	16.000 
